name	nbCladesAll	nbCladesSpec	cladesAll	cladesSpec
KX002613_B/Alaska/22/2015_2015/05/15	2	2	3,172Q	3,172Q
KT866143_B/Alaska/35/2015_2015/06/18	2	2	3,172Q	3,172Q
KT866127_B/Alaska/31/2015_2015/06/02	2	2	3,172Q	3,172Q
KU729657_B/Alberta/33/2015_2015/04/02	2	2	3,172Q	3,172Q
KT854443_B/Texas/16/2015_2015/03/08	2	2	3,172Q	3,172Q
KT854219_B/Utah/12/2015_2015/03/16	2	2	3,172Q	3,172Q
KX002859_B/Arizona/05/2015_2015/05/11	2	2	3,172Q	3,172Q
KX002772_B/Vermont/01/2015_2015/01/19	2	2	3,172Q	3,172Q
KY090528_B/Vermont/03/2015_2015/02/23	2	2	3,172Q	3,172Q
KU729608_B/British Columbia/8/2015_2015/03/11	2	2	3,172Q	3,172Q
KT866542_B/Maryland/24/2015_2015/04/23	2	2	3,172Q	3,172Q
KT855007_B/Texas/08/2015_2015/02/18	2	2	3,172Q	3,172Q
KT854760_B/Texas/26/2015_2015/03/20	2	2	3,172Q	3,172Q
KX003072_B/Virginia/04/2015_2015/03/03	2	2	3,172Q	3,172Q
KT866468_B/Washington/61/2015_2015/04/29	2	2	3,172Q	3,172Q
KT854399_B/New Hampshire/03/2015_2015/03/02	2	2	3,172Q	3,172Q
KT866652_B/Vermont/04/2015_2015/04/05	2	2	3,172Q	3,172Q
KT383642_B/Beijingdongcheng/15367/2015_2015/03/30	2	2	3,172Q	3,172Q
KT725712_B/Thailand/CU-B11681/2015_2015/03/05	2	2	3,172Q	3,172Q
KU592654_B/Delaware/12/2015_2015/11/28	2	2	3,172Q	3,172Q
KT725681_B/Thailand/CU-B10835/2014_2014/09/11	2	2	3,172Q	3,172Q
KT725714_B/Thailand/CU-B11719/2015_2015/03/18	2	2	3,172Q	3,172Q
KT725718_B/Thailand/CU-B11789/2015_2015/04/04	2	2	3,172Q	3,172Q
KU592617_B/Hawaii/31/2015_2015/10/20	2	2	3,172Q	3,172Q
KU592322_B/Hawaii/32/2015_2015/11/01	2	2	3,172Q	3,172Q
KT866819_B/New Jersey/12/2015_2015/05/21	2	2	3,172Q	3,172Q
KX003124_B/Utah/14/2015_2015/04/03	2	2	3,172Q	3,172Q
KT866399_B/Utah/38/2015_2015/05/22	2	2	3,172Q	3,172Q
KT855045_B/North Carolina/02/2015_2015/03/17	2	2	3,172Q	3,172Q
KT867016_B/Utah/29/2015_2015/05/03	2	2	3,172Q	3,172Q
KU729562_B/Quebec/65/2015_2015/04/09	2	2	3,172Q	3,172Q
KT725705_B/Thailand/CU-B11572/2015_2015/02/04	2	2	3,172Q	3,172Q
KT866917_B/Washington/62/2015_2015/05/09	2	2	3,172Q	3,172Q
KT383656_B/Beijinghuairou/15321/2015_2015/03/20	2	2	3,172Q	3,172Q
KT865987_B/Florida/46/2015_2015/05/07	2	2	3,172Q	3,172Q
KT866565_B/Arizona/01/2015_2015/04/15	2	2	3,172Q	3,172Q
KU592641_B/Florida/76/2015_2015/10/14	2	2	3,172Q	3,172Q
KX002980_B/Vermont/02/2015_2015/02/18	2	2	3,172Q	3,172Q
KT866759_B/Massachusetts/03/2015_2015/04/04	2	2	3,172Q	3,172Q
KT865975_B/New Hampshire/13/2015_2015/05/08	2	2	3,172Q	3,172Q
KT854766_B/Wisconsin/16/2015_2015/03/27	2	2	3,172Q	3,172Q
KX003280_B/North Carolina/16/2015_2015/04/03	2	2	3,172Q	3,172Q
MF196044_B/British Columbia/087/2016_2016/02/16	2	2	3,172Q	3,172Q
MF196045_B/British Columbia/088/2016_2016/02/17	2	2	3,172Q	3,172Q
MF196055_B/British Columbia/098/2016_2016/02/21	2	2	3,172Q	3,172Q
MF195946_B/Quebec/036/2016_2016/03/31	2	2	3,172Q	3,172Q
KX003018_B/New Mexico/23/2015_2015/05/19	2	2	3,172Q	3,172Q
MF195936_B/Quebec/021/2016_2016/03/17	2	2	3,172Q	3,172Q
CY194121_B/New Jersey/4868/2015_2015/04/20	2	2	3,172Q	3,172Q
KU592649_B/Florida/77/2015_2015/10/14	2	2	3,172Q	3,172Q
KX003285_B/Kentucky/23/2015_2015/04/20	2	2	3,172Q	3,172Q
KT866329_B/Massachusetts/13/2015_2015/04/22	2	2	3,172Q	3,172Q
CY208141_B/Utah/4908/2015_2015/12/10	2	2	3,172Q	3,172Q
KX002907_B/Delaware/06/2015_2015/04/02	2	2	3,172Q	3,172Q
KX002794_B/Vermont/12/2015_2015/04/01	2	2	3,172Q	3,172Q
KT854809_B/Vermont/16/2015_2015/03/14	2	2	3,172Q	3,172Q
CY209802_B/California/5317/2016_2016/02/24	2	2	3,172Q	3,172Q
KX602170_B/Thailand/CU-B13917/2015_2015/11/23	2	2	3,172Q	3,172Q
CY210093_B/Texas/5522/2016_2016/03/31	2	2	3,172Q	3,172Q
KX602166_B/Thailand/CU-B12073/2015_2015/07/02	2	2	3,172Q	3,172Q
CY208506_B/Washington/5273/2016_2016/02/28	2	2	3,172Q	3,172Q
KX602167_B/Thailand/CU-B12092/2015_2015/07/08	2	2	3,172Q	3,172Q
CY208131_B/Nevada/4898/2015_2015/11/09	2	2	3,172Q	3,172Q
KT865954_B/Florida/45/2015_2015/05/04	2	2	3,172Q	3,172Q
KX003264_B/North Carolina/15/2015_2015/04/07	2	2	3,172Q	3,172Q
KT383638_B/Beijingdongcheng/15337/2015_2015/03/22	2	2	3,172Q	3,172Q
KT383640_B/Beijingdongcheng/15357/2015_2015/03/24	2	2	3,172Q	3,172Q
MF196057_B/British Columbia/100/2016_2016/02/22	2	2	3,172Q	3,172Q
MF195968_B/Quebec/071/2016_2016/04/29	2	2	3,172Q	3,172Q
CY208399_B/Kentucky/5166/2016_2016/02/24	2	2	3,172Q	3,172Q
KY095077_B/Guangzhou/19/2016_2016/03/23	2	2	3,172Q	3,172Q
CY209812_B/New Jersey/5327/2016_2016/03/14	2	2	3,172Q	3,172Q
KX003145_B/Alaska/49/2015_2015/08/24	2	2	3,172Q	3,172Q
KY090586_B/Florida/72/2015_2015/09/08	2	2	3,172Q	3,172Q
KU592582_B/Texas/96/2015_2015/11/05	2	2	3,172Q	3,172Q
KU729649_B/Alberta/30/2015_2015/03/26	2	2	3,172Q	3,172Q
KT853514_B/Maine/01/2015_2015/01/04	2	2	3,172Q	3,172Q
KT853172_B/Virginia/05/2014_2014/10/19	2	2	3,172Q	3,172Q
KU729650_B/Alberta/36/2015_2015/04/17	2	2	3,172Q	3,172Q
KU592563_B/Arizona/10/2015_2015/11/02	2	2	3,172Q	3,172Q
KT866729_B/California/11/2015_2015/04/11	2	2	3,172Q	3,172Q
KT866411_B/California/86/2015_2015/04/29	2	2	3,172Q	3,172Q
KT854294_B/Florida/09/2015_2015/02/28	2	2	3,172Q	3,172Q
KT853493_B/Arizona/04/2014_2014/10/09	2	2	3,172Q	3,172Q
KT866188_B/Utah/40/2015_2015/05/23	2	2	3,172Q	3,172Q
KT853522_B/Hawaii/37/2014_2014/12/08	2	2	3,172Q	3,172Q
CY194107_B/Texas/4854/2015_2015/03/15	2	2	3,172Q	3,172Q
KT866435_B/Utah/25/2015_2015/04/07	2	2	3,172Q	3,172Q
KU592590_B/Montana/19/2015_2015/11/02	2	2	3,172Q	3,172Q
KT866568_B/Maine/05/2015_2015/04/03	2	2	3,172Q	3,172Q
KU592459_B/Idaho/26/2015_2015/08/15	2	2	3,172Q	3,172Q
KX002515_B/Washington/29/2015_2015/04/27	2	2	3,172Q	3,172Q
KT854929_B/Minnesota/09/2015_2015/03/11	2	2	3,172Q	3,172Q
KT854471_B/Virginia/06/2015_2015/03/03	2	2	3,172Q	3,172Q
KU729652_B/Alberta/23/2015_2015/03/16	2	2	3,172Q	3,172Q
KT865980_B/New Jersey/10/2015_2015/04/18	2	2	3,172Q	3,172Q
KT383643_B/Beijingdongcheng/15375/2015_2015/03/31	2	2	3,172Q	3,172Q
KX269936_B/Malaysia/5061049976/2015_2015/06/12	2	2	3,172Q	3,172Q
KT383635_B/Beijingdongcheng/15326/2015_2015/03/22	2	2	3,172Q	3,172Q
KT866213_B/Florida/64/2015_2015/06/17	2	2	3,172Q	3,172Q
KT383658_B/Beijinghuairou/15327/2015_2015/03/25	2	2	3,172Q	3,172Q
KX687792_B/Beijingdongcheng/121/2015_2015/02/26	2	2	3,172Q	3,172Q
KT854765_B/Wisconsin/17/2015_2015/03/23	2	2	3,172Q	3,172Q
KX003206_B/South Carolina/05/2015_2015/02/17	2	2	3,172Q	3,172Q
KU729642_B/Alberta/25/2015_2015/03/17	2	2	3,172Q	3,172Q
KT283479_B/Minnesota/06/2014_2014/08/27	2	2	3,172Q	3,172Q
KX269935_B/Malaysia/5051039440/2015_2015/05/29	2	2	3,172Q	3,172Q
KT866779_B/Nebraska/10/2015_2015/04/09	2	2	3,172Q	3,172Q
KT853494_B/Utah/20/2014_2014/10/22	2	2	3,172Q	3,172Q
KX269932_B/Malaysia/5030435227/2015_2015/03/13	2	2	3,172Q	3,172Q
KX269933_B/Malaysia/5051020629/2015_2015/05/04	2	2	3,172Q	3,172Q
KX003248_B/Florida/37/2015_2015/04/20	2	2	3,172Q	3,172Q
KX002993_B/Florida/51/2015_2015/05/21	2	2	3,172Q	3,172Q
KT866098_B/Florida/61/2015_2015/06/18	2	2	3,172Q	3,172Q
KT866200_B/Florida/53/2015_2015/05/24	2	2	3,172Q	3,172Q
KX002832_B/Georgia/06/2015_2015/03/09	2	2	3,172Q	3,172Q
KX002930_B/Texas/43/2014_2014/12/26	2	2	3,172Q	3,172Q
KT854466_B/California/10/2015_2015/02/11	2	2	3,172Q	3,172Q
KX002560_B/Alaska/13/2015_2015/05/02	2	2	3,172Q	3,172Q
KU729632_B/Alberta/31/2015_2015/03/27	2	2	3,172Q	3,172Q
KX002330_B/Ohio/03/2015_2015/02/25	2	2	3,172Q	3,172Q
CY194044_B/Arizona/4791/2015_2015/02/05	2	2	3,172Q	3,172Q
KX002924_B/Idaho/06/2015_2015/03/10	2	2	3,172Q	3,172Q
KX003292_B/Wyoming/26/2015_2015/04/19	2	2	3,172Q	3,172Q
KT866889_B/Wyoming/28/2015_2015/05/07	2	2	3,172Q	3,172Q
KT854383_B/Pennsylvania/06/2015_2015/03/05	2	2	3,172Q	3,172Q
KU729588_B/Ontario/18/2015_2015/03/09	2	2	3,172Q	3,172Q
KU729572_B/Ontario/1/2015_2015/01/14	2	2	3,172Q	3,172Q
KU729601_B/Ontario/33/2015_2015/04/21	2	2	3,172Q	3,172Q
KU729605_B/Ontario/37/2015_2015/04/21	2	2	3,172Q	3,172Q
KU729571_B/Ontario/7/2015_2015/02/17	2	2	3,172Q	3,172Q
KU729591_B/Ontario/21/2015_2015/03/17	2	2	3,172Q	3,172Q
KU729599_B/Ontario/31/2015_2015/04/10	2	2	3,172Q	3,172Q
KU729573_B/Ontario/2/2015_2015/01/23	2	2	3,172Q	3,172Q
KU729598_B/Ontario/30/2015_2015/04/15	2	2	3,172Q	3,172Q
KU729600_B/Ontario/32/2015_2015/04/20	2	2	3,172Q	3,172Q
KU729577_B/Ontario/6/2015_2015/02/18	2	2	3,172Q	3,172Q
KU729576_B/Ontario/5/2015_2015/02/17	2	2	3,172Q	3,172Q
KU729596_B/Ontario/28/2015_2015/04/14	2	2	3,172Q	3,172Q
KU729574_B/Ontario/3/2015_2015/01/24	2	2	3,172Q	3,172Q
KU729592_B/Ontario/24/2015_2015/04/07	2	2	3,172Q	3,172Q
KU729606_B/Ontario/38/2015_2015/04/27	2	2	3,172Q	3,172Q
KU729589_B/Ontario/19/2015_2015/03/11	2	2	3,172Q	3,172Q
KU729593_B/Ontario/25/2015_2015/04/08	2	2	3,172Q	3,172Q
KU729597_B/Ontario/29/2015_2015/04/14	2	2	3,172Q	3,172Q
KU729602_B/Ontario/34/2015_2015/03/31	2	2	3,172Q	3,172Q
KU729586_B/Ontario/16/2015_2015/03/10	2	2	3,172Q	3,172Q
KX002545_B/Arkansas/10/2015_2015/03/08	2	2	3,172Q	3,172Q
KT854328_B/Arkansas/10/2015_2015/03/08	2	2	3,172Q	3,172Q
KT853219_B/Kansas/02/2014_2014/12/09	2	2	3,172Q	3,172Q
KT866931_B/South Dakota/01/2015_2015/05/02	2	2	3,172Q	3,172Q
KT866979_B/Alaska/27/2015_2015/06/03	2	2	3,172Q	3,172Q
KT854776_B/Arkansas/11/2015_2015/03/09	2	2	3,172Q	3,172Q
KX002975_B/Indiana/03/2015_2015/02/17	2	2	3,172Q	3,172Q
KX002490_B/Nevada/12/2015_2015/04/22	2	2	3,172Q	3,172Q
KT854424_B/Ohio/05/2015_2015/03/04	2	2	3,172Q	3,172Q
KU729559_B/Quebec/61/2015_2015/04/02	2	2	3,172Q	3,172Q
KU729566_B/Quebec/10/2015_2015/02/06	2	2	3,172Q	3,172Q
KU729569_B/Quebec/42/2015_2015/03/14	2	2	3,172Q	3,172Q
KU729570_B/Quebec/55/2015_2015/03/30	2	2	3,172Q	3,172Q
KU729538_B/Quebec/13/2015_2015/02/07	2	2	3,172Q	3,172Q
KU729530_B/Quebec/71/2014_2014/11/20	2	2	3,172Q	3,172Q
KU729536_B/Quebec/16/2015_2015/02/15	2	2	3,172Q	3,172Q
KU729542_B/Quebec/18/2015_2015/02/18	2	2	3,172Q	3,172Q
KU729544_B/Quebec/30/2015_2015/03/04	2	2	3,172Q	3,172Q
KU729549_B/Quebec/44/2015_2015/03/19	2	2	3,172Q	3,172Q
KU729547_B/Quebec/47/2015_2015/03/20	2	2	3,172Q	3,172Q
KU729558_B/Quebec/57/2015_2015/03/30	2	2	3,172Q	3,172Q
KU729531_B/Quebec/62/2015_2015/04/08	2	2	3,172Q	3,172Q
KU729541_B/Quebec/63/2015_2015/04/11	2	2	3,172Q	3,172Q
KU729557_B/Quebec/34/2015_2015/03/10	2	2	3,172Q	3,172Q
KU729554_B/Quebec/7/2015_2015/02/04	2	2	3,172Q	3,172Q
KU729534_B/Quebec/39/2015_2015/03/13	2	2	3,172Q	3,172Q
KU729533_B/Quebec/59/2015_2015/04/05	2	2	3,172Q	3,172Q
KU729532_B/Quebec/35/2015_2015/03/11	2	2	3,172Q	3,172Q
KU729535_B/Quebec/38/2015_2015/03/14	2	2	3,172Q	3,172Q
KU729516_B/Quebec/45/2015_2015/03/18	2	2	3,172Q	3,172Q
KU729560_B/Quebec/69/2015_2015/04/22	2	2	3,172Q	3,172Q
KU729520_B/Quebec/52/2015_2015/03/25	2	2	3,172Q	3,172Q
KU729504_B/Quebec/6/2015_2015/01/30	2	2	3,172Q	3,172Q
KU729512_B/Quebec/72/2014_2014/12/18	2	2	3,172Q	3,172Q
KU729508_B/Quebec/43/2015_2015/03/18	2	2	3,172Q	3,172Q
KU729517_B/Quebec/2/2015_2015/01/24	2	2	3,172Q	3,172Q
KU729514_B/Quebec/32/2015_2015/03/09	2	2	3,172Q	3,172Q
KU729552_B/Quebec/20/2015_2015/02/18	2	2	3,172Q	3,172Q
KU729553_B/Quebec/21/2015_2015/02/22	2	2	3,172Q	3,172Q
KU729502_B/Quebec/22/2015_2015/02/24	2	2	3,172Q	3,172Q
KU729510_B/Quebec/25/2015_2015/03/02	2	2	3,172Q	3,172Q
KU729564_B/Quebec/27/2015_2015/03/03	2	2	3,172Q	3,172Q
KU729523_B/Quebec/28/2015_2015/03/03	2	2	3,172Q	3,172Q
KT866002_B/Delaware/09/2015_2015/04/19	2	2	3,172Q	3,172Q
KT854647_B/Texas/05/2015_2015/02/12	2	2	3,172Q	3,172Q
KU729506_B/Quebec/24/2015_2015/02/25	2	2	3,172Q	3,172Q
KU729507_B/Quebec/31/2015_2015/03/05	2	2	3,172Q	3,172Q
CY239237_B/New York/WC-LVD-15-018/2015_2015/04/18	2	2	3,172Q	3,172Q
CY209822_B/South Carolina/5337/2016_2016/03/15	2	2	3,172Q	3,172Q
CY208498_B/Utah/5265/2016_2016/02/26	2	2	3,172Q	3,172Q
KU729619_B/British Columbia/18/2014_2014/11/17	2	2	3,172Q	3,172Q
KT259409_B/California/NHRC_RGN0186/2015_2015/02/09	2	2	3,172Q	3,172Q
KT855000_B/Mississippi/02/2015_2015/02/19	2	2	3,172Q	3,172Q
CY207995_B/New York/WC-LVD-15-012/2015_2015/03/17	2	2	3,172Q	3,172Q
KU592531_B/Montana/14/2015_2015/09/27	2	2	3,172Q	3,172Q
CY208118_B/Nevada/4886/2015_2015/06/10	2	2	3,172Q	3,172Q
KT853353_B/Wisconsin/16/2014_2014/12/15	2	2	3,172Q	3,172Q
KT866581_B/California/57/2015_2015/04/20	2	2	3,172Q	3,172Q
KT866856_B/Utah/32/2015_2015/04/29	2	2	3,172Q	3,172Q
KU729626_B/Alberta/16/2015_2015/03/04	2	2	3,172Q	3,172Q
KT855039_B/Utah/05/2015_2015/03/03	2	2	3,172Q	3,172Q
KX602172_B/Thailand/CU-B14972/2016_2016/02/05	2	2	3,172Q	3,172Q
KT313452_B/Japan/NHRC_GWA0191/2015_2015/02/10	2	2	3,172Q	3,172Q
KX002520_B/Florida/63/2015_2015/06/12	2	2	3,172Q	3,172Q
KX003330_B/Florida/63/2015_2015/06/12	2	2	3,172Q	3,172Q
KT725689_B/Thailand/CU-B11259/2014_2014/11/14	2	2	3,172Q	3,172Q
KX003244_B/Maryland/15/2015_2015/04/11	2	2	3,172Q	3,172Q
KT866270_B/Hawaii/18/2015_2015/06/21	2	2	3,172Q	3,172Q
KY095083_B/Guangzhou/34/2016_2016/04/05	2	2	3,172Q	3,172Q
KY095105_B/Guangzhou/70/2016_2016/05/11	2	2	3,172Q	3,172Q
CY208397_B/Alaska/5164/2016_2016/02/29	2	2	3,172Q	3,172Q
CY208142_B/Washington/4909/2015_2015/12/24	2	2	3,172Q	3,172Q
CY208191_B/Washington/4958/2016_2016/01/24	2	2	3,172Q	3,172Q
CY208508_B/Washington/5275/2016_2016/03/07	2	2	3,172Q	3,172Q
CY209832_B/Washington/5347/2016_2016/02/29	2	2	3,172Q	3,172Q
MF196074_B/British Columbia/119/2016_2016/03/04	2	2	3,172Q	3,172Q
CY209913_B/Washington/5428/2016_2016/03/23	2	2	3,172Q	3,172Q
KU592411_B/Michigan/41/2015_2015/09/30	2	2	3,172Q	3,172Q
CY208194_B/Washington/4961/2016_2016/01/19	2	2	3,172Q	3,172Q
MF195850_B/Ontario/042/2016_2016/03/01	2	2	3,172Q	3,172Q
MF195751_B/Alberta/008/2016_2016/01/25	2	2	3,172Q	3,172Q
MF196008_B/British Columbia/047/2016_2016/01/27	2	2	3,172Q	3,172Q
MF195822_B/Ontario/010/2016_2016/02/08	2	2	3,172Q	3,172Q
MF195827_B/Ontario/016/2016_2016/02/04	2	2	3,172Q	3,172Q
MF195854_B/Ontario/047/2016_2016/03/02	2	2	3,172Q	3,172Q
MF195914_B/Ontario/122/2016_2016/04/19	2	2	3,172Q	3,172Q
MF195920_B/Ontario/129/2016_2016/04/27	2	2	3,172Q	3,172Q
MF195912_B/Ontario/120/2016_2016/04/18	2	2	3,172Q	3,172Q
MF195868_B/Ontario/066/2016_2016/03/09	2	2	3,172Q	3,172Q
MF196091_B/British Columbia/140/2016_2016/04/22	2	2	3,172Q	3,172Q
MF195847_B/Ontario/039/2016_2016/02/29	2	2	3,172Q	3,172Q
MF195877_B/Ontario/078/2016_2016/03/11	2	2	3,172Q	3,172Q
KY042689_B/Wyoming/20/2016_2016/04/26	2	2	3,172Q	3,172Q
KX921680_B/Virginia/34/2016_2016/03/16	2	2	3,172Q	3,172Q
MF195778_B/Alberta/042/2016_2016/03/02	2	2	3,172Q	3,172Q
MF195835_B/Ontario/026/2016_2016/02/17	2	2	3,172Q	3,172Q
MF195878_B/Ontario/079/2016_2016/03/15	2	2	3,172Q	3,172Q
MF196088_B/British Columbia/136/2016_2016/04/05	2	2	3,172Q	3,172Q
CY209801_B/Arizona/5316/2016_2016/03/14	2	2	3,172Q	3,172Q
CY208162_B/Washington/4929/2016_2016/01/15	2	2	3,172Q	3,172Q
CY210067_B/Arizona/5496/2016_2016/03/21	2	2	3,172Q	3,172Q
CY210069_B/California/5498/2016_2016/03/30	2	2	3,172Q	3,172Q
KY125915_B/California/NHRC_BRD21414N/2016_2016/03/02	2	2	3,172Q	3,172Q
CY208484_B/Nebraska/5251/2016_2016/02/26	2	2	3,172Q	3,172Q
CY210147_B/Nevada/5576/2016_2016/05/04	2	2	3,172Q	3,172Q
KY125916_B/California/NHRC_BRD21429N/2016_2016/03/10	2	2	3,172Q	3,172Q
KY125926_B/California/NHRC_BRD41274N/2016_2016/02/08	2	2	3,172Q	3,172Q
CY209804_B/Delaware/5319/2016_2016/03/10	2	2	3,172Q	3,172Q
CY210143_B/Georgia/5572/2016_2016/05/04	2	2	3,172Q	3,172Q
CY208500_B/Utah/5267/2016_2016/02/29	2	2	3,172Q	3,172Q
MK969515_B/Nicaragua/10151_01_TR2/2017_2017/07/06	2	2	3,172Q	3,172Q
CY209895_B/New Mexico/5410/2016_2016/03/23	2	2	3,172Q	3,172Q
MK969361_B/Nicaragua/8399_08/2017_2017/08/02	2	2	3,172Q	3,172Q
CY234999_B/Ohio/5717/2016_2016/12/30	2	2	3,172Q	3,172Q
CY263093_B/New York/B-WC-LVD-16-011/2016_2016/03/09	2	2	3,172Q	3,172Q
CY208478_B/Arizona/5245/2016_2016/02/24	2	2	3,172Q	3,172Q
CY208186_B/Nebraska/4953/2016_2016/01/19	2	2	3,172Q	3,172Q
MF196076_B/British Columbia/121/2016_2016/03/07	2	2	3,172Q	3,172Q
CY208332_B/Utah/5099/2016_2016/02/19	2	2	3,172Q	3,172Q
CY209828_B/Utah/5343/2016_2016/03/11	2	2	3,172Q	3,172Q
CY209803_B/California/5318/2016_2016/02/21	2	2	3,172Q	3,172Q
MF196053_B/British Columbia/096/2016_2016/02/20	2	2	3,172Q	3,172Q
CY262877_B/New York/B-WC-LVD-16-018/2016_2016/03/22	2	2	3,172Q	3,172Q
CY209909_B/Utah/5424/2016_2016/03/23	2	2	3,172Q	3,172Q
MF196021_B/British Columbia/061/2016_2016/02/01	2	2	3,172Q	3,172Q
KT383657_B/Beijinghuairou/15325/2015_2015/03/21	2	2	3,172Q	3,172Q
KX687795_B/Beijingchaoyang/1457/2014_2014/12/11	2	2	3,172Q	3,172Q
KX518700_B/Thailand/CU-B12998/2015_2015/09/30	2	2	3,172Q	3,172Q
CY244317_B/Florida/6205/2017_2017/02/27	2	2	3,172Q	3,172Q
CY244466_B/Virginia/6354/2017_2017/03/22	2	2	3,172Q	3,172Q
CY244447_B/New Mexico/6335/2017_2017/03/22	2	2	3,172Q	3,172Q
CY243991_B/Turkey/5879/2017_2017/01/23	2	2	3,172Q	3,172Q
MK469033_B/Georgia/7276/2018_2018/02/12	2	2	3,172Q	3,172Q
KY125923_B/California/NHRC_BRD41223N/2016_2016/01/25	2	2	3,172Q	3,172Q
KT854498_B/Minnesota/11/2015_2015/02/27	2	2	3,172Q	3,172Q
KT854406_B/Minnesota/12/2015_2015/03/03	2	2	3,172Q	3,172Q
KX003074_B/Ohio/14/2015_2015/04/07	2	2	3,172Q	3,172Q
KY095088_B/Guangzhou/41/2016_2016/04/19	2	2	3,172Q	3,172Q
KY095100_B/Guangzhou/65/2016_2016/05/10	2	2	3,172Q	3,172Q
KU592547_B/Minnesota/23/2015_2015/08/02	2	2	3,172Q	3,172Q
KU592609_B/Louisiana/32/2015_2015/11/05	2	2	3,172Q	3,172Q
MF196033_B/British Columbia/076/2016_2016/02/09	2	2	3,172Q	3,172Q
MF196046_B/British Columbia/089/2016_2016/02/17	2	2	3,172Q	3,172Q
CY208187_B/Oklahoma/4954/2016_2016/02/01	2	2	3,172Q	3,172Q
KU592427_B/Iowa/30/2015_2015/10/01	2	2	3,172Q	3,172Q
MF196020_B/British Columbia/060/2016_2016/02/01	2	2	3,172Q	3,172Q
MF196086_B/British Columbia/134/2016_2016/04/04	2	2	3,172Q	3,172Q
KT374353_B/California/NHRC_BRD41137N/2015_2015/05/06	2	2	3,172Q	3,172Q
KU729580_B/Ontario/10/2015_2015/02/12	2	2	3,172Q	3,172Q
CY201793_B/Auckland/1/2014_2014/06/14	2	2	3,172Q	3,172Q
CY200177_B/Singapore/Tt600/2013_2013/08/20	2	2	3,172Q	3,172Q
CY202425_B/Brisbane/59/2014_2014/09/17	2	2	3,172Q	3,172Q
CY191451_B/New York/WC-LVD-14-013/2014_2014/03/22	2	2	3,172Q	3,172Q
CY191579_B/New York/WC-LVD-14-030/2014_2014/04/18	2	2	3,172Q	3,172Q
CY201633_B/Perth/520/2014_2014/05/07	2	2	3,172Q	3,172Q
CY202505_B/South Auckland/22/2014_2014/08/31	2	2	3,172Q	3,172Q
CY201993_B/Victoria/207/2014_2014/09/21	2	2	3,172Q	3,172Q
CY202049_B/Waikato/2/2014_2014/07/25	2	2	3,172Q	3,172Q
CY191643_B/New York/WC-LVD-14-039/2014_2014/05/14	2	2	3,172Q	3,172Q
CY191651_B/New York/WC-LVD-14-040/2014_2014/05/15	2	2	3,172Q	3,172Q
CY201713_B/Perth/528/2014_2014/07/16	2	2	3,172Q	3,172Q
CY201265_B/Singapore/Imh009/2014_2014/05/26	2	2	3,172Q	3,172Q
CY201561_B/Wellington/006/2014_2014/07/15	2	2	3,172Q	3,172Q
CY191411_B/New York/WC-LVD-14-008/2014_2014/03/14	2	2	3,172Q	3,172Q
CY201017_B/Singapore/Kk122/2014_2014/02/12	2	2	3,172Q	3,172Q
CY201465_B/Brisbane/29/2014_2014/07/02	2	2	3,172Q	3,172Q
CY201977_B/Brisbane/51/2014_2014/09/02	2	2	3,172Q	3,172Q
CY202377_B/Victoria/4/2014_2014/09/17	2	2	3,172Q	3,172Q
CY201969_B/Brisbane/52/2014_2014/09/02	2	2	3,172Q	3,172Q
CY201441_B/South Australia/22/2014_2014/07/23	2	2	3,172Q	3,172Q
CY202409_B/Sydney/272/2014_2014/09/08	2	2	3,172Q	3,172Q
CY201681_B/Perth/515/2014_2014/04/09	2	2	3,172Q	3,172Q
CY201073_B/Singapore/Gp507/2014_2014/03/10	2	2	3,172Q	3,172Q
CY191403_B/New York/WC-LVD-14-007/2014_2014/03/11	2	2	3,172Q	3,172Q
CY191467_B/New York/WC-LVD-14-015/2014_2014/03/24	2	2	3,172Q	3,172Q
CY191499_B/New York/WC-LVD-14-020/2014_2014/04/11	2	2	3,172Q	3,172Q
CY191619_B/New York/WC-LVD-14-036/2014_2014/04/27	2	2	3,172Q	3,172Q
CY191379_B/New York/WC-LVD-14-004/2014_2014/02/18	2	2	3,172Q	3,172Q
CY191443_B/New York/WC-LVD-14-012/2014_2014/03/20	2	2	3,172Q	3,172Q
CY191523_B/New York/WC-LVD-14-023/2014_2014/04/14	2	2	3,172Q	3,172Q
CY243272_B/Nicaragua/6345_12/2014_2014/07/29	2	2	3,172Q	3,172Q
CY191547_B/New York/WC-LVD-14-026/2014_2014/04/17	2	2	3,172Q	3,172Q
CY200809_B/Brisbane/24/2014_2014/06/09	2	2	3,172Q	3,172Q
CY200617_B/Sydney/6/2014_2014/04/11	2	2	3,172Q	3,172Q
CY201737_B/Brisbane/39/2014_2014/07/22	2	2	3,172Q	3,172Q
CY201225_B/Singapore/Gp804/2014_2014/05/14	2	2	3,172Q	3,172Q
CY201353_B/Singapore/Tt653/2014_2014/06/25	2	2	3,172Q	3,172Q
CY202465_B/Wellington/40/2014_2014/08/25	2	2	3,172Q	3,172Q
CY200649_B/South Australia/8/2014_2014/05/12	2	2	3,172Q	3,172Q
CY201401_B/Singapore/En246/2014_2014/05/09	2	2	3,172Q	3,172Q
CY200737_B/Brisbane/20/2014_2014/05/24	2	2	3,172Q	3,172Q
CY201929_B/Brisbane/47/2014_2014/08/11	2	2	3,172Q	3,172Q
