name	nbCladesAll	nbCladesSpec	cladesAll	cladesSpec
KF761449_A/British Columbia/033/2013_2013/01/21	1	1	6c	6c
KP317285_A/Haryana/081/2013_2013/01/22	1	1	6	6
KF761458_A/Manitoba/13/2013_2013/01/25	1	1	6	6
KR861686_A/Bangalore/1155-33/2012_2012/05/02	1	1	6	6
KX792311_A/India/P1213259/2012_2012/08/23	1	1	6	6
KX792314_A/India/P1210993/2012_2012/08/01	1	1	6	6
KR861689_A/Bangalore/1980-42/2012_2012/07/27	1	1	6	6
KR861690_A/Bangalore/2008-43/2012_2012/07/30	1	1	6	6
KM885032_A/Harda/1718/2012_2012/04/28	1	1	6	6
KF280663_A/India/P1114854/2011_2011/09/23	1	1	6	6
KP941686_A/Thailand/CU-B6181/2012_2012/04/07	1	1	6	6
KR861685_A/Bangalore/697-32/2012_2012/04/12	1	1	6	6
KR861692_A/Bangalore/2285-44/2012_2012/08/14	1	1	6	6
CY147203_A/California/3311/2013_2013/01/29	1	1	6	6
KM203139_A/Kerala/RGCBF311/2012_2012/07/20	1	1	6	6
KX792310_A/India/Kerala1210448/2012_2012/06/14	1	1	6	6
KX792309_A/India/Kerala1210449/2012_2012/06/26	1	1	6	6
KF280679_A/India/P121716/2012_2012/02/24	1	1	6	6
KX792274_A/India/P122023/2012_2012/03/05	1	1	6	6
KF280687_A/India/P121717/2012_2012/02/24	1	1	6	6
KF280703_A/India/P121778/2012_2012/02/24	1	1	6	6
KC842180_A/Tehran/7359/2012_2012/12/17	1	1	6	6
KF270582_A/India/P131027/2013_2013/01/27	1	1	6	6
KF013863_A/Astrakhan/CRIE-18/2013_2013/02/05	1	1	6	6
KF013859_A/Kazan/CRIE-01/2012_2012/12/29	1	1	6	6
KF746635_A/Moscow/CRIE-32/2013_2013/02/14	1	1	6	6
KF746627_A/Volgograd/CRIE-12/2013_2013/02/14	1	1	6	6
KF013865_A/Orenburg/CRIE-26/2013_2013/02/13	1	1	6	6
KF013864_A/Volgograd/CRIE-25/2013_2013/02/28	1	1	6	6
KF648252_A/Washington/05/2013_2013/01/18	1	1	6c	6c
KF886326_A/Oklahoma/NHRC391991/2013_2013/01/28	1	1	6	6
KF746636_A/Moscow/CRIE-33/2013_2013/02/21	1	1	6c	6c
KJ196072_A/Zanjan/37402/2013_2013/01/17	1	1	6	6
KR861688_A/Bangalore/1491-34/2012_2012/06/02	1	1	6	6
KP144968_A/Jiangsuhailing/SWL1382/2013_2013/04/25	1	1	6	6
KC891213_A/Washington/34/2012_2012/07/30	1	1	6	6
KT241018_A/Ujjain/2558/2013_2013/01/19	1	1	6	6
KC871172_A/Hormozgan/31167/2012_2012/12/15	1	1	6	6
KF013861_A/Astrakhan/CRIE-16/2013_2013/01/26	1	1	6	6
KF013862_A/Astrakhan/CRIE-17/2013_2013/01/28	1	1	6	6
KF013860_A/Moscow-Oblast/CRIE-08/2013_2013/01/28	1	1	6	6
KC842132_A/Shiraz/11/2013_2013/01/08	1	1	6	6
KC842185_A/Tehran/35070/2013_2013/01/02	1	1	6	6
KF280711_A/India/P121939/2012_2012/02/29	1	1	6	6
KP144977_A/Jiangsutinghu/SWL1358/2013_2013/06/18	1	1	6	6
KT867221_A/India/DRDE_GWL703/2015_2015/03/07	1	1	6b	6b
KR052630_A/India/Pun153225/2015_2015/02/20	1	1	6	6
KY273039_A/Xiamen/s195/2016_2016/02/11	1	1	6	6
MK715946_A/Iowa/06/2019_2019/01/23	1	1	6b1.A	6b1.A
MK773269_A/New Mexico/12/2019_2019/02/11	1	1	6b1.A	6b1.A
LC376820_A/Saga/307/2017_2017/12/13	1	1	6	6
MK400732_A/Germany/7136/2018_2018/02/12	1	1	6	6
KF041881_A/Ceara/119139/2012_2012/03/15	1	1	6	6
KU720431_A/Iran/114/2016_2016/01/01	1	1	6	6
KM047671_A/Shiraz/125/2013_2013/04/13	1	1	6	6
KM013707_A/Shiraz/1/2013_2013/02/16	1	1	6	6
KM013712_A/Shiraz/104/2013_2013/04/11	1	1	6	6
KM013709_A/Shiraz/34/2013_2013/02/18	1	1	6	6
KJ781217_A/Shiraz/38/2013_2013/02/18	1	1	6	6
KM013708_A/Shiraz/5/2013_2013/02/16	1	1	6	6
KM013710_A/Shiraz/87/2013_2013/03/21	1	1	6	6
KU720434_A/Iran/211/2016_2016/01/14	1	1	6c	6c
KJ781218_A/Shiraz/43/2013_2013/03/10	1	1	6c	6c
JQ396219_A/Kenya/118/2011_2011/04/12	1	1	6	6
JQ396234_A/Kenya/137/2011_2011/05/12	1	1	6	6
KP144976_A/Jiangsutinghu/SWL1354/2013_2013/06/17	1	1	7	7
KF041871_A/Para/117896/2012_2012/03/25	1	1	6	6
KF451900_A/Kenya/262/2013_2013/01/17	1	1	6c	6c
KF451902_A/Kenya/264/2012_2012/12/18	1	1	6c	6c
KJ856021_A/Sri Lanka/11/2012_2012/10/06	1	1	6	6
KF057112_A/Jiangsu/1/2011_2011/01/04	1	1	6b1.A/183P-3	6b1.A/183P-3
HQ908440_A/Jiangsu/ALS1/2011_2011/01/10	1	1	6b1.A/183P-3	6b1.A/183P-3
CY079544_A/Switzerland/5165/2010_2010/10/21	1	1	6b1.A/183P-3	6b1.A/183P-3
KY925821_A/Bage/LACENRS-614/2013_2013/05/04	2	1	6,6b	6b
KY925389_A/Cachoeira do Sul/LACENRS-1828/2013_2013/06/28	2	1	6,6b	6b
KY926328_A/Porto Alegre/LACENRS-2380/2013_2013/07/15	2	1	6,6b	6b
KF041891_A/Para/122682/2013_2013/04/09	2	1	6,6b	6b
KY925479_A/Venancio Aires/LACENRS-1862/2013_2013/07/01	2	1	6,6b	6b
KY925542_A/Rosario do Sul/LACENRS-1832/2013_2013/06/28	2	1	6,6b	6b
KJ645769_A/Gainesville/05/2014_2014/01/15	2	1	6,6b	6b
KJ645761_A/Gainesville/08/2013_2013/12/04	2	1	6,6b	6b
KP864402_A/Quebec/20/2014_2014/01/16	2	1	6,6b	6b
KP864411_A/Quebec/30/2014_2014/02/10	2	1	6,6b	6b
KP864400_A/Quebec/19/2014_2014/01/18	2	1	6,6b	6b
KP864412_A/Quebec/32/2014_2014/02/20	2	1	6,6b	6b
KP864403_A/Quebec/21/2014_2014/01/17	2	1	6,6b	6b
KP864408_A/Quebec/27/2014_2014/01/30	2	1	6,6b	6b
KP864405_A/Quebec/24/2014_2014/01/22	2	1	6,6b	6b
KP864406_A/Quebec/25/2014_2014/01/27	2	1	6,6b	6b
KP864409_A/Quebec/28/2014_2014/01/31	2	1	6,6b	6b
KY925521_A/Montenegro/LACENRS-2312/2013_2013/07/04	2	1	6,6b	6b
KY926048_A/Porto Alegre/LACENRS-1573/2013_2013/06/18	2	1	6,6b	6b
KJ406384_A/Ontario/52/2013_2013/12/09	2	1	6,6b	6b
KJ406380_A/Ontario/54/2013_2013/12/06	2	1	6,6b	6b
KY926286_A/Gravatai/LACENRS-2099/2014_2014/08/25	2	1	6,6b	6b
KY925477_A/Porto Alegre/LACENRS-1380/2014_2014/06/12	2	1	6,6b	6b
KY925750_A/Santa Maria/LACENRS-2140/2014_2014/08/29	2	1	6,6b	6b
KY925532_A/Porto Alegre/LACENRS-1485/2014_2014/06/30	2	1	6,6b	6b
KP864413_A/Quebec/33/2014_2014/02/26	2	1	6,6b	6b
KP864401_A/Quebec/23/2014_2014/01/21	2	1	6,6b	6b
KY925626_A/Porto Alegre/LACENRS-1365/2014_2014/07/08	2	1	6,6b	6b
KY925399_A/Camaqua/LACENRS-3512/2013_2013/08/28	2	1	6,6b	6b
KY926045_A/Santiago/LACENRS-195/2012_2012/06/13	2	1	6,6b	6b
KY926205_A/Cruz Alta/LACENRS-129/2012_2012/05/28	2	1	6,6b	6b
KY925078_A/Cruz Alta/LACENRS-499/2012_2012/06/27	2	1	6,6b	6b
KY926120_A/Soledade/LACENRS-551/2012_2012/06/28	2	1	6,6b	6b
KY925893_A/Rosario do Sul/LACENRS-383/2012_2012/06/22	2	1	6,6b	6b
KY926309_A/Uruguaiana/LACENRS-2538/2013_2013/07/18	2	1	6,6b	6b
KF041893_A/Para/122687/2013_2013/04/09	2	1	6,6b	6b
KP864410_A/Quebec/29/2014_2014/02/07	2	1	6,6b	6b
KY926160_A/Santa Cruz do Sul/LACENRS-1560/2013_2013/06/20	2	1	6,6b	6b
KF451897_A/Kenya/259/2013_2013/01/14	2	1	6,6c	6c
KF451914_A/Kenya/268/2013_2013/01/30	2	1	6,6c	6c
KM213275_A/Oman/SQUH-48/2012_2012/11/18	2	1	6,6c	6c
KM213285_A/Oman/SQUH-65/2012_2012/12/17	2	1	6,6c	6c
KM213279_A/Oman/SQUH-54/2012_2012/12/02	2	1	6,6c	6c
KM213292_A/Oman/SQUH-81/2013_2013/02/17	2	1	6,6c	6c
KM213294_A/Oman/SQUH-85/2013_2013/01/06	2	1	6,6c	6c
KM213273_A/Oman/SQUH-42/2012_2012/11/09	2	1	6,6c	6c
KM213276_A/Oman/SQUH-50/2012_2012/11/19	2	1	6,6c	6c
KM213291_A/Oman/SQUH-79/2013_2013/02/16	2	1	6,6c	6c
KM213289_A/Oman/SQUH-76/2013_2013/03/04	2	1	6,6c	6c
KM213288_A/Oman/SQUH-74/2013_2013/03/09	2	1	6,6c	6c
KM213281_A/Oman/SQUH-58/2012_2012/12/09	2	1	6,6c	6c
KM213274_A/Oman/SQUH-44/2012_2012/11/12	2	1	6,6c	6c
KM213287_A/Oman/SQUH-69/2012_2012/12/27	2	1	6,6c	6c
KM213282_A/Oman/SQUH-59/2012_2012/12/13	2	1	6,6c	6c
KM213286_A/Oman/SQUH-67/2012_2012/12/18	2	1	6,6c	6c
KY926235_A/Nova Petropolis/LACENRS-1205/2013_2013/06/07	2	1	6,6c	6c
KM213293_A/Oman/SQUH-83/2013_2013/01/16	2	1	6,6c	6c
KM213290_A/Oman/SQUH-77/2013_2013/03/05	2	1	6,6c	6c
KF451913_A/Kenya/267/2013_2013/01/23	2	1	6,6c	6c
KF451901_A/Kenya/263/2013_2013/01/28	2	1	6,6c	6c
KF451899_A/Kenya/261/2013_2013/02/11	2	1	6,6c	6c
KF451903_A/Kenya/265/2013_2013/01/08	2	1	6,6c	6c
KX097043_A/Adana/08/2015_2015/01/31	2	1	6,6b	6b
KU509919_A/Minnesota/45/2015_2015/10/12	2	1	6,6b	6b
CY209761_A/Alabama/5276/2016_2016/03/10	2	1	6,6b	6b
KX088394_A/Ankara/12/2016_2016/01/04	2	1	6,6b	6b
KX523701_A/California/NHRC_BRD12130N/2016_2016/01/19	2	1	6,6b	6b
KX097037_A/Cankiri/02/2016_2016/01/07	2	1	6,6b	6b
CY209773_A/Georgia/5288/2016_2016/03/01	2	1	6,6b	6b
KU509617_A/Illinois/23/2015_2015/11/16	2	1	6,6b	6b
MF768787_A/Jeddah/0267/2015_2015/11/12	2	1	6,6b	6b
MF768779_A/Jeddah/KFAFH1507/2015_2015/11/06	2	1	6,6b	6b
MF768755_A/Jeddah/KFAFH3274/2015_2015/11/08	2	1	6,6b	6b
CY208357_A/Kentucky/5124/2016_2016/02/23	2	1	6,6b	6b
CY210032_A/New Jersey/5461/2016_2016/03/11	2	1	6,6b	6b
CY208374_A/New York/5141/2016_2016/03/07	2	1	6,6b	6b
MK733124_A/Nicaragua/6469_01_TR2/2015_2015/11/13	2	1	6,6b	6b
CY208171_A/Ohio/4938/2016_2016/02/05	2	1	6,6b	6b
CY208258_A/Ohio/5025/2016_2016/02/19	2	1	6,6b	6b
CY208260_A/Ohio/5027/2016_2016/02/12	2	1	6,6b	6b
CY208465_A/Ohio/5232/2016_2016/03/10	2	1	6,6b	6b
CY208468_A/Ohio/5235/2016_2016/02/29	2	1	6,6b	6b
MK246024_A/Saudi Arabia/27/2015_2015/10/11	2	1	6,6b	6b
MK246029_A/Saudi Arabia/32/2015_2015/11/15	2	1	6,6b	6b
MK246045_A/Saudi Arabia/69/2015_2015/02/15	2	1	6,6b	6b
MG230338_A/Semnan/0190/2015_2015/11/12	2	1	6,6b	6b
MG230383_A/Semnan/0790/2015_2015/12/10	2	1	6,6b	6b
KY634449_A/Tehran/Sm02/2015_2015/12/10	2	1	6,6b	6b
KX088385_A/Van/01/2015_2015/12/14	2	1	6,6b	6b
MG230364_A/Zanjan/0369/2015_2015/11/23	2	1	6,6b	6b
MG230367_A/Zanjan/0379/2015_2015/11/23	2	1	6,6b	6b
KU509687_A/Michigan/68/2015_2015/11/03	2	1	6,6b	6b
CY208196_A/Alabama/4963/2016_2016/02/08	2	1	6,6b	6b
CY208234_A/Arizona/5001/2016_2016/02/17	2	1	6,6b	6b
KX088389_A/Ankara/04/2015_2015/12/22	2	1	6,6b	6b
MF768731_A/Jeddah/KFAFH1335/2015_2015/11/07	2	1	6,6b	6b
KX097042_A/Antalya/01/2016_2016/01/09	2	1	6,6b	6b
CY210037_A/New Jersey/5466/2016_2016/03/25	2	1	6,6b	6b
CY208421_A/Arizona/5188/2016_2016/02/29	2	1	6,6b	6b
CY210058_A/Utah/5487/2016_2016/03/01	2	1	6,6b	6b
CY209776_A/Georgia/5291/2016_2016/03/08	2	1	6,6b	6b
KU589411_A/Wisconsin/91/2015_2015/12/09	2	1	6,6b	6b
KX775343_A/Krasnodar/108/2015_2015/12/23	2	1	6,6b	6b
CY210104_A/South Korea/5533/2016_2016/02/12	2	1	6,6b	6b
CY208369_A/New York/5136/2016_2016/02/23	2	1	6,6b	6b
CY208266_A/Wyoming/5033/2016_2016/02/16	2	1	6,6b	6b
CY259655_A/New York/A-WC-LVD-16-040/2016_2016/03/09	2	1	6,6b	6b
CY209878_A/Washington/5393/2016_2016/03/10	2	1	6,6b	6b
MK246023_A/Saudi Arabia/16/2015_2015/10/03	2	1	6,6b	6b
MK246033_A/Saudi Arabia/36/2015_2015/10/23	2	1	6,6b	6b
KY509806_A/Chungbuk/106/2016_2016/01/18	2	1	6,6b	6b
KY648953_A/Guangzhou/22/2016_2016/03/01	2	1	6,6b	6b
KY648956_A/Guangzhou/29/2016_2016/03/01	2	1	6,6b	6b
CY208203_A/Florida/4970/2016_2016/02/09	2	1	6,6b	6b
CY208366_A/Massachusetts/5133/2016_2016/03/02	2	1	6,6b	6b
CY208305_A/Mississippi/5072/2016_2016/02/19	2	1	6,6b	6b
KU509791_A/Illinois/17/2015_2015/10/31	2	1	6,6b	6b
KU509879_A/Illinois/17/2015_2015/10/31	2	1	6,6b	6b
KU509735_A/Illinois/20/2015_2015/10/29	2	1	6,6b	6b
KU509609_A/Illinois/21/2015_2015/11/09	2	1	6,6b	6b
MK246040_A/Saudi Arabia/62/2015_2015/11/30	2	1	6,6b	6b
KY328768_A/Babol/13992/2016_2016/01/05	2	1	6,6b	6b
KY328769_A/Ghazvin/10129/2016_2016/01/01	2	1	6,6b	6b
MK246052_A/Saudi Arabia/78/2015_2015/12/01	2	1	6,6b	6b
MK246053_A/Saudi Arabia/79/2015_2015/02/22	2	1	6,6b	6b
MF768707_A/Jeddah/9881/2015_2015/10/20	2	1	6,6b	6b
MF768627_A/Jeddah/KFAFH1568/2015_2015/11/07	2	1	6,6b	6b
CY208423_A/Arkansas/5190/2016_2016/03/01	2	1	6,6b	6b
CY209853_A/Delaware/5368/2016_2016/03/17	2	1	6,6b	6b
CY208358_A/Kentucky/5125/2016_2016/02/23	2	1	6,6b	6b
CY208256_A/North Carolina/5023/2016_2016/02/22	2	1	6,6b	6b
KX214540_A/Bayburt/01/2015_2015/12/30	2	1	6,6b	6b
CY208335_A/Alaska/5102/2016_2016/02/24	2	1	6,6b	6b
KX088386_A/Ankara/01/2015_2015/12/18	2	1	6,6b	6b
KX088388_A/Ankara/03/2015_2015/12/22	2	1	6,6b	6b
KX214545_A/Ankara/06/2015_2015/12/23	2	1	6,6b	6b
KX088395_A/Ankara/13/2016_2016/01/04	2	1	6,6b	6b
KX097038_A/Ankara/15/2016_2016/01/07	2	1	6,6b	6b
CY208143_A/California/4910/2015_2015/12/29	2	1	6,6b	6b
CY208144_A/California/4911/2016_2016/01/19	2	1	6,6b	6b
KX214544_A/Hatay/01/2015_2015/12/24	2	1	6,6b	6b
KX949356_A/Michigan/65/2015_2015/10/24	2	1	6,6b	6b
MG230389_A/Semnan/0810/2015_2015/12/12	2	1	6,6b	6b
MF768819_A/Jeddah/0073/2015_2015/11/12	2	1	6,6b	6b
KY681570_A/Saudi Arabia/23/2015_2015/09/25	2	1	6,6b	6b
MF768651_A/Jeddah/KFAFH1850/2015_2015/11/07	2	1	6,6b	6b
CY208303_A/Mississippi/5070/2016_2016/02/06	2	1	6,6b	6b
KX214549_A/Bitlis/01/2016_2016/01/02	2	1	6,6b	6b
CY208255_A/North Carolina/5022/2016_2016/02/16	2	1	6,6b	6b
CY210045_A/North Carolina/5474/2016_2016/03/11	2	1	6,6b	6b
KX523744_A/South Carolina/NHRC_75421/2016_2016/03/08	2	1	6,6b	6b
CY208227_A/Alabama/4994/2016_2016/02/11	2	1	6,6b	6b
KX523709_A/California/NHRC_BRD41301N/2016_2016/02/19	2	1	6,6b	6b
CY208229_A/Alabama/4996/2016_2016/02/22	2	1	6,6b	6b
CY208134_A/Nevada/4901/2015_2015/12/08	2	1	6,6b	6b
CY208287_A/Arizona/5054/2016_2016/02/17	2	1	6,6b	6b
CY210006_A/Arkansas/5435/2016_2016/03/11	2	1	6,6b	6b
KX523704_A/California/NHRC_BRD12194N/2016_2016/03/01	2	1	6,6b	6b
KX523712_A/California/NHRC_BRD80566N/2016_2016/03/10	2	1	6,6b	6b
KX523718_A/California/NHRC_FDX21898/2016_2016/04/01	2	1	6,6b	6b
CY208347_A/Delaware/5114/2016_2016/02/25	2	1	6,6b	6b
CY208430_A/Florida/5197/2016_2016/03/06	2	1	6,6b	6b
CY208435_A/Kentucky/5202/2016_2016/02/25	2	1	6,6b	6b
CY208442_A/Kentucky/5209/2016_2016/03/08	2	1	6,6b	6b
CY208306_A/Mississippi/5073/2016_2016/02/18	2	1	6,6b	6b
CY208448_A/Nevada/5215/2016_2016/03/09	2	1	6,6b	6b
CY208458_A/New York/5225/2016_2016/02/26	2	1	6,6b	6b
CY208318_A/South Dakota/5085/2016_2016/02/16	2	1	6,6b	6b
CY208322_A/Utah/5089/2016_2016/02/17	2	1	6,6b	6b
CY208156_A/Washington/4923/2016_2016/01/16	2	1	6,6b	6b
CY208181_A/Washington/4948/2016_2016/01/25	2	1	6,6b	6b
CY210066_A/Wyoming/5495/2016_2016/03/14	2	1	6,6b	6b
CY208418_A/Alabama/5185/2016_2016/02/26	2	1	6,6b	6b
CY208263_A/Utah/5030/2016_2016/02/16	2	1	6,6b	6b
CY208200_A/California/4967/2016_2016/02/10	2	1	6,6b	6b
KU509590_A/Massachusetts/30/2015_2015/11/26	2	1	6,6b	6b
CY208235_A/Arizona/5002/2016_2016/02/18	2	1	6,6b	6b
CY208382_A/Oklahoma/5149/2016_2016/03/04	2	1	6,6b	6b
CY208385_A/South Carolina/5152/2016_2016/03/04	2	1	6,6b	6b
CY208349_A/Delaware/5116/2016_2016/03/04	2	1	6,6b	6b
CY208460_A/New York/5227/2016_2016/03/02	2	1	6,6b	6b
CY210042_A/New York/5471/2016_2016/03/13	2	1	6,6b	6b
CY208463_A/North Carolina/5230/2016_2016/02/29	2	1	6,6b	6b
CY208237_A/Arizona/5004/2016_2016/02/19	2	1	6,6b	6b
CY208136_A/Nevada/4903/2015_2015/12/07	2	1	6,6b	6b
CY210008_A/California/5437/2016_2016/03/02	2	1	6,6b	6b
CY208202_A/Delaware/4969/2016_2016/02/05	2	1	6,6b	6b
CY209862_A/New Jersey/5377/2016_2016/03/21	2	1	6,6b	6b
CY208454_A/New Mexico/5221/2016_2016/02/25	2	1	6,6b	6b
CY210033_A/New Jersey/5462/2016_2016/03/14	2	1	6,6b	6b
CY210101_A/New York/5530/2016_2016/03/23	2	1	6,6b	6b
CY210039_A/New Mexico/5468/2016_2016/03/11	2	1	6,6b	6b
CY210097_A/Japan/5526/2016_2016/03/23	2	1	6,6b	6b
CY209867_A/New York/5382/2016_2016/03/28	2	1	6,6b	6b
CY208354_A/Illinois/5121/2016_2016/03/03	2	1	6,6b	6b
CY208262_A/Utah/5029/2016_2016/02/16	2	1	6,6b	6b
CY208389_A/Utah/5156/2016_2016/03/01	2	1	6,6b	6b
KX088387_A/Ankara/02/2015_2015/12/21	2	1	6,6b	6b
KY648949_A/Guangzhou/05/2016_2016/03/01	2	1	6,6b	6b
MG230371_A/Zanjan/0594/2015_2015/11/25	2	1	6,6b	6b
KY648954_A/Guangzhou/25/2016_2016/03/01	2	1	6,6b	6b
KY648965_A/Guangzhou/45/2016_2016/03/01	2	1	6,6b	6b
MG230391_A/Markazi/0785/2015_2015/12/02	2	1	6,6b	6b
CY209791_A/South Korea/5306/2016_2016/02/29	2	1	6,6b	6b
KY273049_A/Xiamen/s225/2016_2016/05/17	2	1	6,6b	6b
KY648951_A/Guangzhou/18/2016_2016/03/01	2	1	6,6b	6b
KY648957_A/Guangzhou/31/2016_2016/03/01	2	1	6,6b	6b
CY210120_A/South Korea/5549/2016_2016/02/19	2	1	6,6b	6b
CY209859_A/Massachusetts/5374/2016_2016/03/23	2	1	6,6b	6b
CY210132_A/South Korea/5561/2016_2016/03/21	2	1	6,6b	6b
CY210125_A/South Korea/5554/2016_2016/02/22	2	1	6,6b	6b
CY210036_A/New Jersey/5465/2016_2016/03/15	2	1	6,6b	6b
CY208361_A/Maryland/5128/2016_2016/02/29	2	1	6,6b	6b
CY208364_A/Maryland/5131/2016_2016/03/04	2	1	6,6b	6b
KY648963_A/Guangzhou/43/2016_2016/03/01	2	1	6,6b	6b
CY208375_A/New York/5142/2016_2016/03/07	2	1	6,6b	6b
KY648955_A/Guangzhou/27/2016_2016/03/01	2	1	6,6b	6b
MG230395_A/Markazi/0881/2016_2016/01/02	2	1	6,6b	6b
MG230373_A/Semnan/0682/2015_2015/11/25	2	1	6,6b	6b
CY209860_A/Mississippi/5375/2016_2016/03/25	2	1	6,6b	6b
KX088392_A/Ankara/08/2015_2015/12/25	2	1	6,6b	6b
KX214543_A/Izmir/01/2015_2015/12/25	2	1	6,6b	6b
MF768635_A/Jeddah/0252/2015_2015/11/19	2	1	6,6b	6b
CY208333_A/Alabama/5100/2016_2016/03/07	2	1	6,6b	6b
CY209856_A/Florida/5371/2016_2016/03/25	2	1	6,6b	6b
MG230362_A/Markazi/0352/2015_2015/11/22	2	1	6,6b	6b
CY210009_A/California/5438/2016_2016/03/10	2	1	6,6b	6b
CY208311_A/New York/5078/2016_2016/02/18	2	1	6,6b	6b
CY208365_A/Maryland/5132/2016_2016/03/04	2	1	6,6b	6b
CY208264_A/Virginia/5031/2016_2016/02/19	2	1	6,6b	6b
MF768859_A/Jeddah/0234/2015_2015/11/19	2	1	6,6b	6b
MK246043_A/Saudi Arabia/67/2015_2015/12/10	2	1	6,6b	6b
KX097048_A/Adana/15/2016_2016/01/04	2	1	6,6b	6b
KY044902_A/California/105/2015_2015/10/19	2	1	6,6b	6b
MF768811_A/Jeddah/KFAFH3561/2015_2015/11/08	2	1	6,6b	6b
MG230372_A/Markazi/0675/2015_2015/11/25	2	1	6,6b	6b
CY208381_A/Ohio/5148/2016_2016/03/02	2	1	6,6b	6b
CY208249_A/Nebraska/5016/2016_2016/02/16	2	1	6,6b	6b
MK246041_A/Saudi Arabia/63/2015_2015/12/03	2	1	6,6b	6b
KU509775_A/California/102/2015_2015/11/06	2	1	6,6b	6b
KU509671_A/Colorado/22/2015_2015/11/21	2	1	6,6b	6b
CY208449_A/New Jersey/5216/2016_2016/03/07	2	1	6,6b	6b
CY208247_A/Japan/5014/2016_2016/02/09	2	1	6,6b	6b
CY209876_A/Virginia/5391/2016_2016/03/21	2	1	6,6b	6b
KX523730_A/California/NHRC_SAR41449N/2016_2016/03/21	2	1	6,6b	6b
CY210103_A/South Korea/5532/2016_2016/02/12	2	1	6,6b	6b
CY208250_A/Nevada/5017/2016_2016/02/16	2	1	6,6b	6b
CY208284_A/Alabama/5051/2016_2016/02/17	2	1	6,6b	6b
CY209777_A/Japan/5292/2016_2016/03/07	2	1	6,6b	6b
CY208168_A/North Dakota/4935/2016_2016/01/21	2	1	6,6b	6b
CY208241_A/Delaware/5008/2016_2016/02/18	2	1	6,6b	6b
CY208150_A/Nebraska/4917/2016_2016/01/13	2	1	6,6b	6b
CY208350_A/Delaware/5117/2016_2016/03/03	2	1	6,6b	6b
KX214551_A/Adana/07/2015_2015/12/30	2	1	6,6b	6b
KX214552_A/Adana/09/2015_2015/12/31	2	1	6,6b	6b
KX097045_A/Adana/12/2016_2016/01/04	2	1	6,6b	6b
MG230336_A/Markazi/0180/2015_2015/11/07	2	1	6,6b	6b
MG230393_A/Markazi/0831/2015_2015/12/12	2	1	6,6b	6b
MG230381_A/Zanjan/0788/2015_2015/12/10	2	1	6,6b	6b
MG230352_A/Zanjann/0325/2015_2015/11/22	2	1	6,6b	6b
MG230351_A/Semnan/0304/2015_2015/11/17	2	1	6,6b	6b
MG230340_A/Markazi/0217/2015_2015/11/16	2	1	6,6b	6b
MG230398_A/Zanjan/0910/2016_2016/01/05	2	1	6,6b	6b
MG230382_A/Zanjan/0789/2015_2015/12/10	2	1	6,6b	6b
MG230409_A/Markazi/1190/2016_2016/01/15	2	1	6,6b	6b
MG230411_A/Markazi/1197/2016_2016/01/15	2	1	6,6b	6b
MG230417_A/Markazi/1285/2016_2016/01/20	2	1	6,6b	6b
MG230418_A/Markazi/1286/2016_2016/01/20	2	1	6,6b	6b
MG230422_A/Zanjan/1374/2016_2016/01/26	2	1	6,6b	6b
MG230420_A/Zanjan/1297/2016_2016/01/21	2	1	6,6b	6b
MG230400_A/Zanjan/0916/2016_2016/01/05	2	1	6,6b	6b
MG230426_A/Semnan/1499/2016_2016/01/26	2	1	6,6b	6b
MG230404_A/Markazi/1054/2016_2016/01/06	2	1	6,6b	6b
MG230407_A/Zanjan/1135/2016_2016/01/10	2	1	6,6b	6b
CY208312_A/New York/5079/2016_2016/02/25	2	1	6,6b	6b
CY209774_A/Georgia/5289/2016_2016/03/01	2	1	6,6b	6b
CY209861_A/New Jersey/5376/2016_2016/03/18	2	1	6,6b	6b
CY208230_A/Arizona/4997/2016_2016/02/11	2	1	6,6b	6b
KY648952_A/Guangzhou/21/2016_2016/03/01	2	1	6,6b	6b
MF768723_A/Jeddah/0113/2015_2015/11/15	2	1	6,6b	6b
CY208153_A/Utah/4920/2016_2016/01/22	2	1	6,6b	6b
KX051559_A/Gaziantep/02/2015_2015/12/30	2	1	6,6b	6b
MF768867_A/Jeddah/KFAFH1713/2015_2015/11/07	2	1	6,6b	6b
KX775399_A/Moscow/CRIE-282/2016_2016/02/05	2	1	6,6b	6b
KX775375_A/Rostov/CRIE-164/2016_2016/01/22	2	1	6,6b	6b
KX775407_A/Moscow/CRIE-287/2016_2016/02/17	2	1	6,6b	6b
CY208393_A/Washington/5160/2016_2016/02/24	2	1	6,6b	6b
MK246032_A/Saudi Arabia/35/2015_2015/11/01	2	1	6,6b	6b
KX775359_A/Arkhangelsk/CRIE-111/2016_2016/01/22	2	1	6,6b	6b
KX775367_A/Rostov/CRIE-162/2016_2016/01/23	2	1	6,6b	6b
KX088391_A/Ankara/07/2015_2015/12/25	2	1	6,6b	6b
MF768675_A/Jeddah/KFAFH3190/2015_2015/11/08	2	1	6,6b	6b
CY208319_A/South Dakota/5086/2016_2016/02/18	2	1	6,6b	6b
CY209872_A/Utah/5387/2016_2016/03/16	2	1	6,6b	6b
CY208197_A/Alabama/4964/2016_2016/02/09	2	1	6,6b	6b
CY210128_A/South Korea/5557/2016_2016/02/23	2	1	6,6b	6b
CY210105_A/South Korea/5534/2016_2016/02/12	2	1	6,6b	6b
