name	nbCladesAll	nbCladesSpec	cladesAll	cladesSpec
MH600737	3	1	3c,3c3,3c3.A	3c3.A
MK241082	3	1	3c,3c3,3c3.A	3c3.A
MK241141	3	1	3c,3c3,3c3.A	3c3.A
MH600865	3	1	3c,3c3,3c3.A	3c3.A
MH246607	3	1	3c,3c3,3c3.A	3c3.A
MH601105	3	1	3c,3c3,3c3.A	3c3.A
MK241332	2	1	3c,3c3.A	3c3.A
MH540957	3	1	3c,3c3,3c3.A	3c3.A
MH600761	3	1	3c,3c3,3c3.A	3c3.A
MK856481	3	1	3c,3c3,3c3.A	3c3.A
MN085312	3	1	3c,3c3,3c3.A	3c3.A
MH233503	3	1	3c,3c3,3c3.A	3c3.A
MK241164	3	1	3c,3c3,3c3.A	3c3.A
MH540853	3	1	3c,3c3,3c3.A	3c3.A
MH358798	3	1	3c,3c3,3c3.A	3c3.A
MH358878	3	1	3c,3c3,3c3.A	3c3.A
MH246463	3	1	3c,3c3,3c3.A	3c3.A
MH669587	3	1	3c,3c3,3c3.A	3c3.A
MH358886	3	1	3c,3c3,3c3.A	3c3.A
MH246447	3	1	3c,3c3,3c3.A	3c3.A
MN221658	3	1	3c,3c3,3c3.A	3c3.A
MN000765	3	1	3c,3c3,3c3.A	3c3.A
MN221986	3	1	3c,3c3,3c3.A	3c3.A
MN246402	3	1	3c,3c3,3c3.A	3c3.A
MN000925	3	1	3c,3c3,3c3.A	3c3.A
MK856961	3	1	3c,3c3,3c3.A	3c3.A
MK474676	3	1	3c,3c3,3c3.A	3c3.A
MN247418	3	1	3c,3c3,3c3.A	3c3.A
MK772639	3	1	3c,3c3,3c3.A	3c3.A
MK857465	3	1	3c,3c3,3c3.A	3c3.A
MK857473	3	1	3c,3c3,3c3.A	3c3.A
MK744256	3	1	3c,3c3,3c3.A	3c3.A
MN084248	3	1	3c,3c3,3c3.A	3c3.A
MN084368	3	1	3c,3c3,3c3.A	3c3.A
MK677035	2	1	3c,3c3	3c3
MN222197	3	1	3c,3c3,3c3.A	3c3.A
MN222301	3	1	3c,3c3,3c3.A	3c3.A
MN084568	3	1	3c,3c3,3c3.A	3c3.A
MK857209	3	1	3c,3c3,3c3.A	3c3.A
MN001901	3	1	3c,3c3,3c3.A	3c3.A
MK555106	3	1	3c,3c3,3c3.A	3c3.A
MK857297	3	1	3c,3c3,3c3.A	3c3.A
MN222741	3	1	3c,3c3,3c3.A	3c3.A
MN002437	3	1	3c,3c3,3c3.A	3c3.A
MN223005	3	1	3c,3c3,3c3.A	3c3.A
MK555178	3	1	3c,3c3,3c3.A	3c3.A
MK555194	3	1	3c,3c3,3c3.A	3c3.A
MN223146	3	1	3c,3c3,3c3.A	3c3.A
MK745872	3	1	3c,3c3,3c3.A	3c3.A
MN248232	3	1	3c,3c3,3c3.A	3c3.A
MK857625	3	1	3c,3c3,3c3.A	3c3.A
MN002797	3	1	3c,3c3,3c3.A	3c3.A
MK857705	3	1	3c,3c3,3c3.A	3c3.A
MK745160	3	1	3c,3c3,3c3.A	3c3.A
MK744344	3	1	3c,3c3,3c3.A	3c3.A
MK857632	3	1	3c,3c3,3c3.A	3c3.A
MK856953	3	1	3c,3c3,3c3.A	3c3.A
MN084560	3	1	3c,3c3,3c3.A	3c3.A
MN085128	3	1	3c,3c3,3c3.A	3c3.A
MN373098	3	1	3c,3c3,3c3.A	3c3.A
MN085344	3	1	3c,3c3,3c3.A	3c3.A
MN223346	3	1	3c,3c3,3c3.A	3c3.A
MN223354	2	1	3c3,3c3.A	3c3.A
MN085336	3	1	3c,3c3,3c3.A	3c3.A
MN222490	3	1	3c,3c3,3c3.A	3c3.A
MN223090	3	1	3c,3c3,3c3.A	3c3.A
MK744248	3	1	3c,3c3,3c3.A	3c3.A
MK744328	3	1	3c,3c3,3c3.A	3c3.A
MN221522	3	1	3c,3c3,3c3.A	3c3.A
MK857162	3	1	3c,3c3,3c3.A	3c3.A
MK745440	3	1	3c,3c3,3c3.A	3c3.A
MN221467	3	1	3c,3c3,3c3.A	3c3.A
MN247626	3	1	3c,3c3,3c3.A	3c3.A
MN222717	3	1	3c,3c3,3c3.A	3c3.A
MK857673	3	1	3c,3c3,3c3.A	3c3.A
MN084504	3	1	3c,3c3,3c3.A	3c3.A
MN222277	3	1	3c,3c3,3c3.A	3c3.A
MN084552	3	1	3c,3c3,3c3.A	3c3.A
MK772743	3	1	3c,3c3,3c3.A	3c3.A
MK624371	3	1	3c,3c3,3c3.A	3c3.A
MK555114	3	1	3c,3c3,3c3.A	3c3.A
MN373047	3	1	3c,3c3,3c3.A	3c3.A
MK745168	3	1	3c,3c3,3c3.A	3c3.A
MN372591	3	1	3c,3c3,3c3.A	3c3.A
MN222210	3	1	3c,3c3,3c3.A	3c3.A
MK857201	3	1	3c,3c3,3c3.A	3c3.A
MN221818	3	1	3c,3c3,3c3.A	3c3.A
MN319214	3	1	3c,3c3,3c3.A	3c3.A
MK623124	3	1	3c,3c3,3c3.A	3c3.A
MN084085	3	1	3c,3c3,3c3.A	3c3.A
MN223309	3	1	3c,3c3,3c3.A	3c3.A
MN221965	3	1	3c,3c3,3c3.A	3c3.A
MN222290	3	1	3c,3c3,3c3.A	3c3.A
MN001893	3	1	3c,3c3,3c3.A	3c3.A
MN222613	3	1	3c,3c3,3c3.A	3c3.A
MN221535	2	1	3c3,3c3.A	3c3.A
MK744475	3	1	3c,3c3,3c3.A	3c3.A
MN222202	3	1	3c,3c3,3c3.A	3c3.A
MN084640	3	1	3c,3c3,3c3.A	3c3.A
MK857724	3	1	3c,3c3,3c3.A	3c3.A
MN248472	3	1	3c,3c3,3c3.A	3c3.A
MN223389	3	1	3c,3c3,3c3.A	3c3.A
MN001445	3	1	3c,3c3,3c3.A	3c3.A
MN000893	3	1	3c,3c3,3c3.A	3c3.A
CY224070	3	1	3c,3c3,3c3.A	3c3.A
KY949788	3	1	3c,3c3,3c3.A	3c3.A
KY949985	3	1	3c,3c3,3c3.A	3c3.A
KY949978	3	1	3c,3c3,3c3.A	3c3.A
KY949831	3	1	3c,3c3,3c3.A	3c3.A
MH637485	3	1	3c,3c3,3c3.A	3c3.A
MH637594	3	1	3c,3c3,3c3.A	3c3.A
MH637598	3	1	3c,3c3,3c3.A	3c3.A
MH637551	3	1	3c,3c3,3c3.A	3c3.A
MH637793	3	1	3c,3c3,3c3.A	3c3.A
MH637681	3	1	3c,3c3,3c3.A	3c3.A
MH637677	3	1	3c,3c3,3c3.A	3c3.A
MK763512	3	1	3c,3c3,3c3.A	3c3.A
MK742958	3	1	3c,3c3,3c3.A	3c3.A
MK912862	3	1	3c,3c3,3c3.A	3c3.A
MK868733	3	1	3c,3c3,3c3.A	3c3.A
MK899266	3	1	3c,3c3,3c3.A	3c3.A
MK785863	3	1	3c,3c3,3c3.A	3c3.A
MK785951	3	1	3c,3c3,3c3.A	3c3.A
MN169312	3	1	3c,3c3,3c3.A	3c3.A
MK635589	3	1	3c,3c3,3c3.A	3c3.A
MK960332	3	1	3c,3c3,3c3.A	3c3.A
MN169360	3	1	3c,3c3,3c3.A	3c3.A
MK927714	3	1	3c,3c3,3c3.A	3c3.A
MK635590	3	1	3c,3c3,3c3.A	3c3.A
MK960452	3	1	3c,3c3,3c3.A	3c3.A
MK912798	3	1	3c,3c3,3c3.A	3c3.A
MK576235	3	1	3c,3c3,3c3.A	3c3.A
MK633801	3	1	3c,3c3,3c3.A	3c3.A
MK786039	3	1	3c,3c3,3c3.A	3c3.A
MK840051	3	1	3c,3c3,3c3.A	3c3.A
MK927914	3	1	3c,3c3,3c3.A	3c3.A
MK960772	3	1	3c,3c3,3c3.A	3c3.A
MN074466	3	1	3c,3c3,3c3.A	3c3.A
MK868709	3	1	3c,3c3,3c3.A	3c3.A
MK636339	3	1	3c,3c3,3c3.A	3c3.A
MK786295	3	1	3c,3c3,3c3.A	3c3.A
MK577258	3	1	3c,3c3,3c3.A	3c3.A
MK743850	3	1	3c,3c3,3c3.A	3c3.A
MK869675	3	1	3c,3c3,3c3.A	3c3.A
MK869099	3	1	3c,3c3,3c3.A	3c3.A
MN154168	3	1	3c,3c3,3c3.A	3c3.A
MK743298	3	1	3c,3c3,3c3.A	3c3.A
MK912630	3	1	3c,3c3,3c3.A	3c3.A
MK742956	3	1	3c,3c3,3c3.A	3c3.A
MN170120	3	1	3c,3c3,3c3.A	3c3.A
MK785450	3	1	3c,3c3,3c3.A	3c3.A
MK785919	3	1	3c,3c3,3c3.A	3c3.A
MK960348	3	1	3c,3c3,3c3.A	3c3.A
MK786135	3	1	3c,3c3,3c3.A	3c3.A
MK786199	3	1	3c,3c3,3c3.A	3c3.A
MK785451	3	1	3c,3c3,3c3.A	3c3.A
MK785903	3	1	3c,3c3,3c3.A	3c3.A
MK840235	3	1	3c,3c3,3c3.A	3c3.A
MK839707	3	1	3c,3c3,3c3.A	3c3.A
MK927215	3	1	3c,3c3,3c3.A	3c3.A
MK763816	3	1	3c,3c3,3c3.A	3c3.A
MK763006	3	1	3c,3c3,3c3.A	3c3.A
MK786119	3	1	3c,3c3,3c3.A	3c3.A
MK840099	3	1	3c,3c3,3c3.A	3c3.A
MK927994	3	1	3c,3c3,3c3.A	3c3.A
MN169464	3	1	3c,3c3,3c3.A	3c3.A
MK899338	3	1	3c,3c3,3c3.A	3c3.A
MK742947	3	1	3c,3c3,3c3.A	3c3.A
MK763608	3	1	3c,3c3,3c3.A	3c3.A
MK960740	3	1	3c,3c3,3c3.A	3c3.A
MN074298	3	1	3c,3c3,3c3.A	3c3.A
MK869163	3	1	3c,3c3,3c3.A	3c3.A
MK868681	3	1	3c,3c3,3c3.A	3c3.A
MN074001	3	1	3c,3c3,3c3.A	3c3.A
MN074002	3	1	3c,3c3,3c3.A	3c3.A
MK913046	3	1	3c,3c3,3c3.A	3c3.A
MK912414	3	1	3c,3c3,3c3.A	3c3.A
MK960940	3	1	3c,3c3,3c3.A	3c3.A
MK899106	3	1	3c,3c3,3c3.A	3c3.A
MK912750	3	1	3c,3c3,3c3.A	3c3.A
MN074858	3	1	3c,3c3,3c3.A	3c3.A
MK743794	3	1	3c,3c3,3c3.A	3c3.A
MN154176	3	1	3c,3c3,3c3.A	3c3.A
MK762967	3	1	3c,3c3,3c3.A	3c3.A
MN075066	3	1	3c,3c3,3c3.A	3c3.A
MK577154	3	1	3c,3c3,3c3.A	3c3.A
MN170056	3	1	3c,3c3,3c3.A	3c3.A
MK840267	3	1	3c,3c3,3c3.A	3c3.A
MK636147	3	1	3c,3c3,3c3.A	3c3.A
MK840059	3	1	3c,3c3,3c3.A	3c3.A
MK633841	3	1	3c,3c3,3c3.A	3c3.A
MN154249	3	1	3c,3c3,3c3.A	3c3.A
MN078659	3	1	3c,3c3,3c3.A	3c3.A
MK912806	3	1	3c,3c3,3c3.A	3c3.A
MN169696	3	1	3c,3c3,3c3.A	3c3.A
MN169720	3	1	3c,3c3,3c3.A	3c3.A
MK960620	3	1	3c,3c3,3c3.A	3c3.A
MK743786	3	1	3c,3c3,3c3.A	3c3.A
MN169744	3	1	3c,3c3,3c3.A	3c3.A
MK785452	3	1	3c,3c3,3c3.A	3c3.A
MK839851	3	1	3c,3c3,3c3.A	3c3.A
MK785935	3	1	3c,3c3,3c3.A	3c3.A
MK960668	3	1	3c,3c3,3c3.A	3c3.A
MK912942	3	1	3c,3c3,3c3.A	3c3.A
MN078611	3	1	3c,3c3,3c3.A	3c3.A
MK960924	3	1	3c,3c3,3c3.A	3c3.A
MK912934	3	1	3c,3c3,3c3.A	3c3.A
MN074658	3	1	3c,3c3,3c3.A	3c3.A
MN074170	3	1	3c,3c3,3c3.A	3c3.A
MK785927	3	1	3c,3c3,3c3.A	3c3.A
MN078515	3	1	3c,3c3,3c3.A	3c3.A
MK960892	3	1	3c,3c3,3c3.A	3c3.A
MN074802	3	1	3c,3c3,3c3.A	3c3.A
MK913062	3	1	3c,3c3,3c3.A	3c3.A
MN074418	3	1	3c,3c3,3c3.A	3c3.A
MK912678	3	1	3c,3c3,3c3.A	3c3.A
MN074007	3	1	3c,3c3,3c3.A	3c3.A
MK912822	3	1	3c,3c3,3c3.A	3c3.A
MK869339	2	1	3c,3c3.A	3c3.A
MN154273	3	1	3c,3c3,3c3.A	3c3.A
MK763920	3	1	3c,3c3,3c3.A	3c3.A
MK960112	3	1	3c,3c3,3c3.A	3c3.A
MK960508	3	1	3c,3c3,3c3.A	3c3.A
MK960884	3	1	3c,3c3,3c3.A	3c3.A
MN081154	3	1	3c,3c3,3c3.A	3c3.A
MN169472	2	1	3c,3c3.A	3c3.A
MN081036	3	1	3c,3c3,3c3.A	3c3.A
MK961020	3	1	3c,3c3,3c3.A	3c3.A
MN074666	3	1	3c,3c3,3c3.A	3c3.A
MN081370	3	1	3c,3c3,3c3.A	3c3.A
MN154265	3	1	3c,3c3,3c3.A	3c3.A
MK868695	3	1	3c,3c3,3c3.A	3c3.A
MK763576	3	1	3c,3c3,3c3.A	3c3.A
MN074250	3	1	3c,3c3,3c3.A	3c3.A
MN081122	2	1	3c3,3c3.A	3c3.A
MK785959	3	1	3c,3c3,3c3.A	3c3.A
MK839875	3	1	3c,3c3,3c3.A	3c3.A
MK927227	3	1	3c,3c3,3c3.A	3c3.A
MN169688	3	1	3c,3c3,3c3.A	3c3.A
MN081314	3	1	3c,3c3,3c3.A	3c3.A
MK785455	3	1	3c,3c3,3c3.A	3c3.A
MK839289	3	1	3c,3c3,3c3.A	3c3.A
MN169680	3	1	3c,3c3,3c3.A	3c3.A
MN169352	3	1	3c,3c3,3c3.A	3c3.A
MK960420	3	1	3c,3c3,3c3.A	3c3.A
MN081082	3	1	3c,3c3,3c3.A	3c3.A
MN081106	3	1	3c,3c3,3c3.A	3c3.A
MK912654	3	1	3c,3c3,3c3.A	3c3.A
MK927184	3	1	3c,3c3,3c3.A	3c3.A
MK912273	3	1	3c,3c3,3c3.A	3c3.A
MK960476	3	1	3c,3c3,3c3.A	3c3.A
MN081194	3	1	3c,3c3,3c3.A	3c3.A
MN169520	3	1	3c,3c3,3c3.A	3c3.A
MN154361	3	1	3c,3c3,3c3.A	3c3.A
MN154313	3	1	3c,3c3,3c3.A	3c3.A
MN081178	3	1	3c,3c3,3c3.A	3c3.A
MK899394	3	1	3c,3c3,3c3.A	3c3.A
MN074378	3	1	3c,3c3,3c3.A	3c3.A
MK912838	3	1	3c,3c3,3c3.A	3c3.A
MN169760	3	1	3c,3c3,3c3.A	3c3.A
MK960660	3	1	3c,3c3,3c3.A	3c3.A
MK960129	3	1	3c,3c3,3c3.A	3c3.A
MK869691	3	1	3c,3c3,3c3.A	3c3.A
MN170128	3	1	3c,3c3,3c3.A	3c3.A
MK912286	3	1	3c,3c3,3c3.A	3c3.A
MK913270	3	1	3c,3c3,3c3.A	3c3.A
MK913294	3	1	3c,3c3,3c3.A	3c3.A
MK913006	3	1	3c,3c3,3c3.A	3c3.A
MK912279	3	1	3c,3c3,3c3.A	3c3.A
MK927186	3	1	3c,3c3,3c3.A	3c3.A
MK960484	3	1	3c,3c3,3c3.A	3c3.A
MN081186	3	1	3c,3c3,3c3.A	3c3.A
MK898592	3	1	3c,3c3,3c3.A	3c3.A
MK905285	3	1	3c,3c3,3c3.A	3c3.A
MK786111	3	1	3c,3c3,3c3.A	3c3.A
MK912998	3	1	3c,3c3,3c3.A	3c3.A
MK913198	3	1	3c,3c3,3c3.A	3c3.A
MN074386	3	1	3c,3c3,3c3.A	3c3.A
MN169776	3	1	3c,3c3,3c3.A	3c3.A
MN081538	3	1	3c,3c3,3c3.A	3c3.A
MK743322	3	1	3c,3c3,3c3.A	3c3.A
MK763584	3	1	3c,3c3,3c3.A	3c3.A
MN170144	3	1	3c,3c3,3c3.A	3c3.A
MK927201	3	1	3c,3c3,3c3.A	3c3.A
MK960548	3	1	3c,3c3,3c3.A	3c3.A
MN169752	3	1	3c,3c3,3c3.A	3c3.A
MN075010	3	1	3c,3c3,3c3.A	3c3.A
MK960644	3	1	3c,3c3,3c3.A	3c3.A
MK742970	3	1	3c,3c3,3c3.A	3c3.A
MK576285	3	1	3c,3c3,3c3.A	3c3.A
MK786527	3	1	3c,3c3,3c3.A	3c3.A
MK786583	3	1	3c,3c3,3c3.A	3c3.A
MK869379	3	1	3c,3c3,3c3.A	3c3.A
MK913014	3	1	3c,3c3,3c3.A	3c3.A
MK927962	3	1	3c,3c3,3c3.A	3c3.A
MN081522	3	1	3c,3c3,3c3.A	3c3.A
MN169148	3	1	3c,3c3,3c3.A	3c3.A
MK869627	2	1	3c3,3c3.A	3c3.A
MN154177	3	1	3c,3c3,3c3.A	3c3.A
MK869595	3	1	3c,3c3,3c3.A	3c3.A
MK913254	3	1	3c,3c3,3c3.A	3c3.A
MK839971	3	1	3c,3c3,3c3.A	3c3.A
MN074930	3	1	3c,3c3,3c3.A	3c3.A
MK912422	3	1	3c,3c3,3c3.A	3c3.A
MK785911	3	1	3c,3c3,3c3.A	3c3.A
MK927650	3	1	3c,3c3,3c3.A	3c3.A
MK960972	3	1	3c,3c3,3c3.A	3c3.A
MK960724	3	1	3c,3c3,3c3.A	3c3.A
MN074458	3	1	3c,3c3,3c3.A	3c3.A
MN169145	3	1	3c,3c3,3c3.A	3c3.A
MK577234	3	1	3c,3c3,3c3.A	3c3.A
MK763904	3	1	3c,3c3,3c3.A	3c3.A
MK905278	3	1	3c,3c3,3c3.A	3c3.A
MK633489	2	1	3c,3c3.A	3c3.A
MK869435	3	1	3c,3c3,3c3.A	3c3.A
MK960137	2	1	3c,3c3.A	3c3.A
MK869083	3	1	3c,3c3,3c3.A	3c3.A
MK636355	3	1	3c,3c3,3c3.A	3c3.A
MK762960	3	1	3c,3c3,3c3.A	3c3.A
MK927210	3	1	3c,3c3,3c3.A	3c3.A
MK785454	3	1	3c,3c3,3c3.A	3c3.A
MK786223	3	1	3c,3c3,3c3.A	3c3.A
MK786399	3	1	3c,3c3,3c3.A	3c3.A
MK786439	3	1	3c,3c3,3c3.A	3c3.A
MK786487	3	1	3c,3c3,3c3.A	3c3.A
MK786511	3	1	3c,3c3,3c3.A	3c3.A
MK913222	3	1	3c,3c3,3c3.A	3c3.A
MK960964	3	1	3c,3c3,3c3.A	3c3.A
MK961012	3	1	3c,3c3,3c3.A	3c3.A
MN081506	3	1	3c,3c3,3c3.A	3c3.A
MK960140	3	1	3c,3c3,3c3.A	3c3.A
MN075002	3	1	3c,3c3,3c3.A	3c3.A
MN170152	3	1	3c,3c3,3c3.A	3c3.A
MK577186	3	1	3c,3c3,3c3.A	3c3.A
MK960988	3	1	3c,3c3,3c3.A	3c3.A
MK786607	3	1	3c,3c3,3c3.A	3c3.A
MN075018	3	1	3c,3c3,3c3.A	3c3.A
MK743474	3	1	3c,3c3,3c3.A	3c3.A
MK762981	3	1	3c,3c3,3c3.A	3c3.A
MK960812	3	1	3c,3c3,3c3.A	3c3.A
MK763672	3	1	3c,3c3,3c3.A	3c3.A
MK960628	3	1	3c,3c3,3c3.A	3c3.A
MN170088	3	1	3c,3c3,3c3.A	3c3.A
MK961060	3	1	3c,3c3,3c3.A	3c3.A
MK869707	3	1	3c,3c3,3c3.A	3c3.A
MN170208	3	1	3c,3c3,3c3.A	3c3.A
MN154337	3	1	3c,3c3,3c3.A	3c3.A
MK913334	3	1	3c,3c3,3c3.A	3c3.A
MN078579	3	1	3c,3c3,3c3.A	3c3.A
MN075098	3	1	3c,3c3,3c3.A	3c3.A
MN075114	3	1	3c,3c3,3c3.A	3c3.A
MK840299	3	1	3c,3c3,3c3.A	3c3.A
MK577226	3	1	3c,3c3,3c3.A	3c3.A
MK928018	3	1	3c,3c3,3c3.A	3c3.A
MN169880	3	1	3c,3c3,3c3.A	3c3.A
MK636387	3	1	3c,3c3,3c3.A	3c3.A
MK786415	3	1	3c,3c3,3c3.A	3c3.A
MK960948	3	1	3c,3c3,3c3.A	3c3.A
MK960956	3	1	3c,3c3,3c3.A	3c3.A
MN169984	3	1	3c,3c3,3c3.A	3c3.A
MN170008	3	1	3c,3c3,3c3.A	3c3.A
MN169151	3	1	3c,3c3,3c3.A	3c3.A
MN078699	3	1	3c,3c3,3c3.A	3c3.A
MK869667	3	1	3c,3c3,3c3.A	3c3.A
MK927239	3	1	3c,3c3,3c3.A	3c3.A
MK960788	3	1	3c,3c3,3c3.A	3c3.A
MN081394	3	1	3c,3c3,3c3.A	3c3.A
MK636403	3	1	3c,3c3,3c3.A	3c3.A
MK636411	2	1	3c,3c3.A	3c3.A
MK742977	3	1	3c,3c3,3c3.A	3c3.A
MN169992	3	1	3c,3c3,3c3.A	3c3.A
MK577194	3	1	3c,3c3,3c3.A	3c3.A
MN081466	3	1	3c,3c3,3c3.A	3c3.A
MK960980	3	1	3c,3c3,3c3.A	3c3.A
MN074810	3	1	3c,3c3,3c3.A	3c3.A
MN081498	3	1	3c,3c3,3c3.A	3c3.A
MN169126	3	1	3c,3c3,3c3.A	3c3.A
MK786479	3	1	3c,3c3,3c3.A	3c3.A
MK899274	3	1	3c,3c3,3c3.A	3c3.A
MK960444	3	1	3c,3c3,3c3.A	3c3.A
MN074282	3	1	3c,3c3,3c3.A	3c3.A
MN074242	3	1	3c,3c3,3c3.A	3c3.A
MK785871	3	1	3c,3c3,3c3.A	3c3.A
MK913038	3	1	3c,3c3,3c3.A	3c3.A
MN169648	3	1	3c,3c3,3c3.A	3c3.A
MK840275	3	1	3c,3c3,3c3.A	3c3.A
MK961084	3	1	3c,3c3,3c3.A	3c3.A
MK960764	3	1	3c,3c3,3c3.A	3c3.A
MK899018	3	1	3c,3c3,3c3.A	3c3.A
MK869395	3	1	3c,3c3,3c3.A	3c3.A
MK868714	3	1	3c,3c3,3c3.A	3c3.A
MK786255	3	1	3c,3c3,3c3.A	3c3.A
MK868715	3	1	3c,3c3,3c3.A	3c3.A
MK576284	3	1	3c,3c3,3c3.A	3c3.A
MN169416	3	1	3c,3c3,3c3.A	3c3.A
MK786519	3	1	3c,3c3,3c3.A	3c3.A
MN081450	3	1	3c,3c3,3c3.A	3c3.A
MN169704	3	1	3c,3c3,3c3.A	3c3.A
MK636283	3	1	3c,3c3,3c3.A	3c3.A
MK960612	3	1	3c,3c3,3c3.A	3c3.A
MK635624	3	1	3c,3c3,3c3.A	3c3.A
MK839307	3	1	3c,3c3,3c3.A	3c3.A
MK743842	3	1	3c,3c3,3c3.A	3c3.A
MK869587	3	1	3c,3c3,3c3.A	3c3.A
MK913206	3	1	3c,3c3,3c3.A	3c3.A
MK869571	3	1	3c,3c3,3c3.A	3c3.A
MK869579	3	1	3c,3c3,3c3.A	3c3.A
MK869451	3	1	3c,3c3,3c3.A	3c3.A
MN081074	3	1	3c,3c3,3c3.A	3c3.A
MN081434	3	1	3c,3c3,3c3.A	3c3.A
MK743858	3	1	3c,3c3,3c3.A	3c3.A
MN081482	3	1	3c,3c3,3c3.A	3c3.A
MK869651	3	1	3c,3c3,3c3.A	3c3.A
MN169576	3	1	3c,3c3,3c3.A	3c3.A
MK960716	3	1	3c,3c3,3c3.A	3c3.A
MN169376	2	1	3c,3c3.A	3c3.A
MK960113	2	1	3c,3c3.A	3c3.A
MK869131	2	1	3c,3c3.A	3c3.A
MK912878	3	1	3c,3c3,3c3.A	3c3.A
MN075050	3	1	3c,3c3,3c3.A	3c3.A
MK961004	3	1	3c,3c3,3c3.A	3c3.A
MK912285	3	1	3c,3c3,3c3.A	3c3.A
MN170104	3	1	3c,3c3,3c3.A	3c3.A
MK743690	3	1	3c,3c3,3c3.A	3c3.A
MN074009	3	1	3c,3c3,3c3.A	3c3.A
MK785775	3	1	3c,3c3,3c3.A	3c3.A
MK927236	3	1	3c,3c3,3c3.A	3c3.A
MN074394	3	1	3c,3c3,3c3.A	3c3.A
MN081306	3	1	3c,3c3,3c3.A	3c3.A
MN081298	3	1	3c,3c3,3c3.A	3c3.A
MN074506	3	1	3c,3c3,3c3.A	3c3.A
MN074818	3	1	3c,3c3,3c3.A	3c3.A
MN081130	2	1	3c,3c3.A	3c3.A
MK869363	3	1	3c,3c3,3c3.A	3c3.A
MK912718	3	1	3c,3c3,3c3.A	3c3.A
MN074008	3	1	3c,3c3,3c3.A	3c3.A
MN075058	3	1	3c,3c3,3c3.A	3c3.A
MK912894	2	1	3c,3c3.A	3c3.A
MN073999	2	1	3c,3c3	3c3
MK927970	3	1	3c,3c3,3c3.A	3c3.A
MK763009	2	1	3c,3c3.A	3c3.A
MN078443	3	1	3c,3c3,3c3.A	3c3.A
MK927690	3	1	3c,3c3,3c3.A	3c3.A
MK960380	3	1	3c,3c3,3c3.A	3c3.A
MK912590	3	1	3c,3c3,3c3.A	3c3.A
MK636035	3	1	3c,3c3,3c3.A	3c3.A
MK763664	3	1	3c,3c3,3c3.A	3c3.A
MN081362	3	1	3c,3c3,3c3.A	3c3.A
MK743498	3	1	3c,3c3,3c3.A	3c3.A
MK839907	3	1	3c,3c3,3c3.A	3c3.A
MK912966	3	1	3c,3c3,3c3.A	3c3.A
MN169864	3	1	3c,3c3,3c3.A	3c3.A
MN081474	3	1	3c,3c3,3c3.A	3c3.A
MN170224	3	1	3c,3c3,3c3.A	3c3.A
MN075106	3	1	3c,3c3,3c3.A	3c3.A
MK927874	3	1	3c,3c3,3c3.A	3c3.A
MN169928	3	1	3c,3c3,3c3.A	3c3.A
MK960732	3	1	3c,3c3,3c3.A	3c3.A
MN074522	3	1	3c,3c3,3c3.A	3c3.A
MN074482	3	1	3c,3c3,3c3.A	3c3.A
MK636051	3	1	3c,3c3,3c3.A	3c3.A
MK743490	3	1	3c,3c3,3c3.A	3c3.A
MK869283	3	1	3c,3c3,3c3.A	3c3.A
MN081330	3	1	3c,3c3,3c3.A	3c3.A
MN081346	3	1	3c,3c3,3c3.A	3c3.A
MK763528	3	1	3c,3c3,3c3.A	3c3.A
MK868690	3	1	3c,3c3,3c3.A	3c3.A
MK912486	3	1	3c,3c3,3c3.A	3c3.A
MK912510	3	1	3c,3c3,3c3.A	3c3.A
MN078571	3	1	3c,3c3,3c3.A	3c3.A
MK839276	3	1	3c,3c3,3c3.A	3c3.A
MK928010	3	1	3c,3c3,3c3.A	3c3.A
MK785855	2	1	3c3,3c3.A	3c3.A
MN169440	3	1	3c,3c3,3c3.A	3c3.A
MN078723	3	1	3c,3c3,3c3.A	3c3.A
MK743746	3	1	3c,3c3,3c3.A	3c3.A
MK928050	3	1	3c,3c3,3c3.A	3c3.A
MK961076	3	1	3c,3c3,3c3.A	3c3.A
MH779019	3	1	3c,3c3,3c3.A	3c3.A
MK400733	3	1	3c,3c3,3c3.A	3c3.A
MK401404	3	1	3c,3c3,3c3.A	3c3.A
MH779021	3	1	3c,3c3,3c3.A	3c3.A
MK502424	3	1	3c,3c3,3c3.A	3c3.A
MK401410	3	1	3c,3c3,3c3.A	3c3.A
MH294861	3	1	3c,3c3,3c3.A	3c3.A
MK382025	3	1	3c,3c3,3c3.A	3c3.A
MK502520	3	1	3c,3c3,3c3.A	3c3.A
MK381492	3	1	3c,3c3,3c3.A	3c3.A
MH885265	3	1	3c,3c3,3c3.A	3c3.A
MH885269	3	1	3c,3c3,3c3.A	3c3.A
MH885270	3	1	3c,3c3,3c3.A	3c3.A
MK381999	3	1	3c,3c3,3c3.A	3c3.A
MH779043	3	1	3c,3c3,3c3.A	3c3.A
MK503056	3	1	3c,3c3,3c3.A	3c3.A
MK869123	3	1	3c,3c3,3c3.A	3c3.A
MK636259	3	1	3c,3c3,3c3.A	3c3.A
MK912622	3	1	3c,3c3,3c3.A	3c3.A
MK576978	3	1	3c,3c3,3c3.A	3c3.A
MK786127	3	1	3c,3c3,3c3.A	3c3.A
MK743834	3	1	3c,3c3,3c3.A	3c3.A
MN169141	3	1	3c,3c3,3c3.A	3c3.A
